,Unnamed: 0,county,demographic_category,demographic_value,est_population,est_age_5plus_pop,partially_vaccinated,total_partially_vaccinated,fully_vaccinated,cumulative_fully_vaccinated,at_least_one_dose,cumulative_at_least_one_dose,cumulative_unvax_total_pop,cumulative_unvax_12plus_pop,cumulative_unvax_5plus_pop,cumulative_booster_recip_count,date,bivalent_booster_recip_count,cumulative_bivalent_booster_recip_count,bivalent_booster_eligible_population,administered_year,up_to_date_count,cumulative_up_to_date_count
295,295,Los Angeles,Age Group,18-49,4408443.0,4408443.0,366.0,401224.0,294.0,3588797.0,387.0,3990021.0,418422.0,418422.0,418422.0,1817723.0,2022-06-16T00:00:00.000,,,,,,
296,296,Los Angeles,Age Group,18-49,4408443.0,4408443.0,410.0,401317.0,345.0,3589142.0,438.0,3990459.0,417984.0,417984.0,417984.0,1819071.0,2022-06-17T00:00:00.000,,,,,,
297,297,Los Angeles,Age Group,18-49,4408443.0,4408443.0,227.0,401383.0,175.0,3589317.0,241.0,3990700.0,417743.0,417743.0,417743.0,1819759.0,2022-06-18T00:00:00.000,,,,,,
298,298,Los Angeles,Age Group,18-49,4408443.0,4408443.0,108.0,401404.0,91.0,3589408.0,112.0,3990812.0,417631.0,417631.0,417631.0,1820106.0,2022-06-19T00:00:00.000,,,,,,
299,299,Los Angeles,Age Group,18-49,4408443.0,4408443.0,338.0,401538.0,216.0,3589624.0,350.0,3991162.0,417281.0,417281.0,417281.0,1821283.0,2022-06-20T00:00:00.000,,,,,,
300,300,Los Angeles,Age Group,18-49,4408443.0,4408443.0,398.0,401655.0,294.0,3589918.0,411.0,3991573.0,416870.0,416870.0,416870.0,1822443.0,2022-06-21T00:00:00.000,,,,,,
301,301,Los Angeles,Age Group,18-49,4408443.0,4408443.0,366.0,401735.0,308.0,3590226.0,388.0,3991961.0,416482.0,416482.0,416482.0,1823620.0,2022-06-22T00:00:00.000,,,,,,
302,302,Los Angeles,Age Group,18-49,4408443.0,4408443.0,380.0,401791.0,341.0,3590567.0,397.0,3992358.0,416085.0,416085.0,416085.0,1824816.0,2022-06-23T00:00:00.000,,,,,,
303,303,Los Angeles,Age Group,18-49,4408443.0,4408443.0,348.0,401825.0,331.0,3590898.0,365.0,3992723.0,415720.0,415720.0,415720.0,1825937.0,2022-06-24T00:00:00.000,,,,,,
304,304,Los Angeles,Age Group,18-49,4408443.0,4408443.0,220.0,401888.0,171.0,3591069.0,234.0,3992957.0,415486.0,415486.0,415486.0,1826559.0,2022-06-25T00:00:00.000,,,,,,
305,305,Los Angeles,Age Group,18-49,4408443.0,4408443.0,124.0,401917.0,100.0,3591169.0,129.0,3993086.0,415357.0,415357.0,415357.0,1826951.0,2022-06-26T00:00:00.000,,,,,,
306,306,Los Angeles,Age Group,18-49,4408443.0,4408443.0,407.0,402061.0,282.0,3591451.0,426.0,3993512.0,414931.0,414931.0,414931.0,1828068.0,2022-06-27T00:00:00.000,,,,,,
307,307,Los Angeles,Age Group,18-49,4408443.0,4408443.0,327.0,402060.0,339.0,3591790.0,338.0,3993850.0,414593.0,414593.0,414593.0,1829133.0,2022-06-28T00:00:00.000,,,,,,
308,308,Los Angeles,Age Group,18-49,4408443.0,4408443.0,373.0,402163.0,288.0,3592078.0,391.0,3994241.0,414202.0,414202.0,414202.0,1830223.0,2022-06-29T00:00:00.000,,,,,,
309,309,Los Angeles,Age Group,18-49,4408443.0,4408443.0,357.0,402249.0,288.0,3592366.0,374.0,3994615.0,413828.0,413828.0,413828.0,1831166.0,2022-06-30T00:00:00.000,,,,,,
310,310,Los Angeles,Age Group,18-49,4408443.0,4408443.0,338.0,402316.0,289.0,3592655.0,356.0,3994971.0,413472.0,413472.0,413472.0,1832254.0,2022-07-01T00:00:00.000,,,,,,
311,311,Los Angeles,Age Group,18-49,4408443.0,4408443.0,166.0,402358.0,130.0,3592785.0,172.0,3995143.0,413300.0,413300.0,413300.0,1832797.0,2022-07-02T00:00:00.000,,,,,,
312,312,Los Angeles,Age Group,18-49,4408443.0,4408443.0,121.0,402389.0,99.0,3592884.0,130.0,3995273.0,413170.0,413170.0,413170.0,1833108.0,2022-07-03T00:00:00.000,,,,,,
313,313,Los Angeles,Age Group,18-49,4408443.0,4408443.0,13.0,402393.0,10.0,3592894.0,14.0,3995287.0,413156.0,413156.0,413156.0,1833139.0,2022-07-04T00:00:00.000,,,,,,
612,612,Los Angeles,Age Group,18-49,4408443.0,4408443.0,382.0,402862.0,302.0,3595252.0,397.0,3998114.0,410329.0,410329.0,410329.0,1841071.0,2022-07-12T00:00:00.000,,,,,,
613,613,Los Angeles,Age Group,18-49,4408443.0,4408443.0,275.0,402940.0,203.0,3595455.0,281.0,3998395.0,410048.0,410048.0,410048.0,1841902.0,2022-07-13T00:00:00.000,,,,,,
820,820,Los Angeles,Age Group,18-49,4408443.0,4408443.0,269.0,402987.0,210.0,3595759.0,273.0,3998746.0,409697.0,409697.0,409697.0,1843226.0,2022-07-14T00:00:00.000,,,,,,
921,921,Los Angeles,Age Group,18-49,4408443.0,4408443.0,401.0,403098.0,299.0,3596205.0,420.0,3999303.0,409140.0,409140.0,409140.0,1844983.0,2022-07-15T00:00:00.000,,,,,,
922,922,Los Angeles,Age Group,18-49,4408443.0,4408443.0,62.0,403099.0,63.0,3596268.0,64.0,3999367.0,409076.0,409076.0,409076.0,1845224.0,2022-07-16T00:00:00.000,,,,,,
1132,1132,Los Angeles,Age Group,18-49,4408443.0,4408443.0,86.0,403169.0,56.0,3596433.0,88.0,3999602.0,408841.0,408841.0,408841.0,1846053.0,2022-07-17T00:00:00.000,,,,,,
1432,1432,Los Angeles,Age Group,18-49,4408443.0,4408443.0,255.0,403223.0,182.0,3596778.0,261.0,4000001.0,408442.0,408442.0,408442.0,1847361.0,2022-07-18T00:00:00.000,,,,,,
1734,1734,Los Angeles,Age Group,18-49,4408443.0,4408443.0,252.0,403368.0,206.0,3597185.0,260.0,4000553.0,407890.0,407890.0,407890.0,1848739.0,2022-07-19T00:00:00.000,,,,,,
2035,2035,Los Angeles,Age Group,18-49,4408443.0,4408443.0,251.0,403472.0,207.0,3597556.0,258.0,4001028.0,407415.0,407415.0,407415.0,1849991.0,2022-07-20T00:00:00.000,,,,,,
2338,2338,Los Angeles,Age Group,18-49,4408443.0,4408443.0,252.0,403515.0,199.0,3597884.0,265.0,4001399.0,407044.0,407044.0,407044.0,1851237.0,2022-07-21T00:00:00.000,,,,,,
2644,2644,Los Angeles,Age Group,18-49,4408443.0,4408443.0,252.0,403542.0,211.0,3598196.0,259.0,4001738.0,406705.0,406705.0,406705.0,1852491.0,2022-07-22T00:00:00.000,,,,,,
2970,2970,Los Angeles,Age Group,18-49,4408443.0,4408443.0,140.0,403638.0,92.0,3598362.0,143.0,4002000.0,406443.0,406443.0,406443.0,1853294.0,2022-07-23T00:00:00.000,,,,,,
3107,3107,Los Angeles,Age Group,18-49,4408443.0,4408443.0,65.0,403658.0,68.0,3598504.0,65.0,4002162.0,406281.0,406281.0,406281.0,1853717.0,2022-07-24T00:00:00.000,,,,,,
3238,3238,Los Angeles,Age Group,18-49,4408443.0,4408443.0,162.0,403731.0,103.0,3598741.0,168.0,4002472.0,405971.0,405971.0,405971.0,1854619.0,2022-07-25T00:00:00.000,,,,,,
3457,3457,Los Angeles,Age Group,18-49,4408443.0,4408443.0,254.0,403877.0,190.0,3599833.0,264.0,4003710.0,404733.0,404733.0,404733.0,1856027.0,2022-07-26T00:00:00.000,,,,,,
3787,3787,Los Angeles,Age Group,18-49,4408443.0,4408443.0,174.0,403941.0,156.0,3600167.0,190.0,4004108.0,404335.0,404335.0,404335.0,1857001.0,2022-07-27T00:00:00.000,,,,,,
4008,4008,Los Angeles,Age Group,18-49,4408443.0,4408443.0,216.0,404005.0,183.0,3600579.0,221.0,4004584.0,403859.0,403859.0,403859.0,1858338.0,2022-07-28T00:00:00.000,,,,,,
4541,4541,Los Angeles,Age Group,18-49,4408443.0,4408443.0,351.0,404075.0,300.0,3601047.0,364.0,4005122.0,403321.0,403321.0,403321.0,1859823.0,2022-07-29T00:00:00.000,,,,,,
4542,4542,Los Angeles,Age Group,18-49,4408443.0,4408443.0,116.0,404087.0,105.0,3601152.0,117.0,4005239.0,403204.0,403204.0,403204.0,1860189.0,2022-07-30T00:00:00.000,,,,,,
4928,4928,Los Angeles,Age Group,18-49,4408443.0,4408443.0,123.0,404104.0,81.0,3601427.0,127.0,4005531.0,402912.0,402912.0,402912.0,1860914.0,2022-07-31T00:00:00.000,,,,,,
4929,4929,Los Angeles,Age Group,18-49,4408443.0,4408443.0,200.0,404138.0,171.0,3601598.0,205.0,4005736.0,402707.0,402707.0,402707.0,1861549.0,2022-08-01T00:00:00.000,,,,,,
5071,5071,Los Angeles,Age Group,18-49,4408443.0,4408443.0,224.0,404221.0,188.0,3601970.0,226.0,4006191.0,402252.0,402252.0,402252.0,1862547.0,2022-08-02T00:00:00.000,,,,,,
5673,5673,Los Angeles,Age Group,18-49,4408443.0,4408443.0,339.0,404252.0,252.0,3602467.0,357.0,4006719.0,401724.0,401724.0,401724.0,1863973.0,2022-08-03T00:00:00.000,,,,,,
5674,5674,Los Angeles,Age Group,18-49,4408443.0,4408443.0,215.0,404285.0,187.0,3602654.0,220.0,4006939.0,401504.0,401504.0,401504.0,1864597.0,2022-08-04T00:00:00.000,,,,,,
5937,5937,Los Angeles,Age Group,18-49,4408443.0,4408443.0,202.0,404280.0,176.0,3602960.0,210.0,4007240.0,401203.0,401203.0,401203.0,1865455.0,2022-08-05T00:00:00.000,,,,,,
6157,6157,Los Angeles,Age Group,18-49,4408443.0,4408443.0,121.0,404357.0,105.0,3603188.0,124.0,4007545.0,400898.0,400898.0,400898.0,1866123.0,2022-08-06T00:00:00.000,,,,,,
6438,6438,Los Angeles,Age Group,18-49,4408443.0,4408443.0,54.0,404386.0,49.0,3603291.0,56.0,4007677.0,400766.0,400766.0,400766.0,1866434.0,2022-08-07T00:00:00.000,,,,,,
6930,6930,Los Angeles,Age Group,18-49,4408443.0,4408443.0,344.0,404357.0,283.0,3603975.0,360.0,4008332.0,400111.0,400111.0,400111.0,1867877.0,2022-08-08T00:00:00.000,,,,,,
6931,6931,Los Angeles,Age Group,18-49,4408443.0,4408443.0,304.0,404402.0,276.0,3604251.0,321.0,4008653.0,399790.0,399790.0,399790.0,1868658.0,2022-08-09T00:00:00.000,,,,,,
6932,6932,Los Angeles,Age Group,18-49,4408443.0,4408443.0,132.0,404424.0,115.0,3604366.0,137.0,4008790.0,399653.0,399653.0,399653.0,1869086.0,2022-08-10T00:00:00.000,,,,,,
7229,7229,Los Angeles,Age Group,18-49,4408443.0,4408443.0,113.0,404454.0,105.0,3604711.0,119.0,4009165.0,399278.0,399278.0,399278.0,1869784.0,2022-08-11T00:00:00.000,,,,,,
7528,7528,Los Angeles,Age Group,18-49,4408443.0,4408443.0,158.0,404443.0,123.0,3604956.0,162.0,4009399.0,399044.0,399044.0,399044.0,1870575.0,2022-08-12T00:00:00.000,,,,,,
7828,7828,Los Angeles,Age Group,18-49,4408443.0,4408443.0,75.0,404506.0,65.0,3605191.0,77.0,4009697.0,398746.0,398746.0,398746.0,1871149.0,2022-08-13T00:00:00.000,,,,,,
8043,8043,Los Angeles,Age Group,18-49,4408443.0,4408443.0,13.0,404514.0,10.0,3605305.0,13.0,4009819.0,398624.0,398624.0,398624.0,1871405.0,2022-08-14T00:00:00.000,,,,,,
8316,8316,Los Angeles,Age Group,18-49,4408443.0,4408443.0,144.0,404545.0,109.0,3605625.0,152.0,4010170.0,398273.0,398273.0,398273.0,1872224.0,2022-08-15T00:00:00.000,,,,,,
8666,8666,Los Angeles,Age Group,18-49,4408443.0,4408443.0,139.0,404574.0,113.0,3606095.0,143.0,4010669.0,397774.0,397774.0,397774.0,1873151.0,2022-08-16T00:00:00.000,,,,,,
9206,9206,Los Angeles,Age Group,18-49,4408443.0,4408443.0,236.0,404663.0,158.0,3606547.0,238.0,4011210.0,397233.0,397233.0,397233.0,1874183.0,2022-08-17T00:00:00.000,,,,,,
9488,9488,Los Angeles,Age Group,18-49,4408443.0,4408443.0,212.0,404710.0,186.0,3607002.0,220.0,4011712.0,396731.0,396731.0,396731.0,1875074.0,2022-08-18T00:00:00.000,,,,,,
9772,9772,Los Angeles,Age Group,18-49,4408443.0,4408443.0,172.0,404983.0,94.0,3608403.0,177.0,4013386.0,395057.0,395057.0,395057.0,1876689.0,2022-08-19T00:00:00.000,,,,,,
10055,10055,Los Angeles,Age Group,18-49,4408443.0,4408443.0,37.0,405056.0,23.0,3608839.0,38.0,4013895.0,394548.0,394548.0,394548.0,1877432.0,2022-08-20T00:00:00.000,,,,,,
10388,10388,Los Angeles,Age Group,18-49,4408443.0,4408443.0,57.0,405123.0,59.0,3609090.0,57.0,4014213.0,394230.0,394230.0,394230.0,1877889.0,2022-08-21T00:00:00.000,,,,,,
10706,10706,Los Angeles,Age Group,18-49,4408443.0,4408443.0,154.0,405123.0,140.0,3609507.0,163.0,4014630.0,393813.0,393813.0,393813.0,1878744.0,2022-08-22T00:00:00.000,,,,,,
11021,11021,Los Angeles,Age Group,18-49,4408443.0,4408443.0,139.0,405187.0,107.0,3609963.0,144.0,4015150.0,393293.0,393293.0,393293.0,1879736.0,2022-08-23T00:00:00.000,,,,,,
11379,11379,Los Angeles,Age Group,18-49,4408443.0,4408443.0,143.0,405165.0,141.0,3610451.0,149.0,4015616.0,392827.0,392827.0,392827.0,1880693.0,2022-08-24T00:00:00.000,,,,,,
11456,11456,Los Angeles,Age Group,18-49,4408443.0,4408443.0,169.0,405141.0,155.0,3610886.0,177.0,4016027.0,392416.0,392416.0,392416.0,1881570.0,2022-08-25T00:00:00.000,,,,,,
11797,11797,Los Angeles,Age Group,18-49,4408443.0,4408443.0,203.0,405212.0,186.0,3611289.0,209.0,4016501.0,391942.0,391942.0,391942.0,1882392.0,2022-08-26T00:00:00.000,,,,,,
11876,11876,Los Angeles,Age Group,18-49,4408443.0,4408443.0,79.0,405230.0,80.0,3611494.0,83.0,4016724.0,391719.0,391719.0,391719.0,1882840.0,2022-08-27T00:00:00.000,,,,,,
12130,12130,Los Angeles,Age Group,18-49,4408443.0,4408443.0,59.0,405256.0,48.0,3611618.0,59.0,4016874.0,391569.0,391569.0,391569.0,1883125.0,2022-08-28T00:00:00.000,,,,,,
12388,12388,Los Angeles,Age Group,18-49,4408443.0,4408443.0,168.0,405286.0,151.0,3611885.0,172.0,4017171.0,391272.0,391272.0,391272.0,1883841.0,2022-08-29T00:00:00.000,,,,,,
12649,12649,Los Angeles,Age Group,18-49,4408443.0,4408443.0,109.0,405279.0,105.0,3612210.0,118.0,4017489.0,390954.0,390954.0,390954.0,1884413.0,2022-08-30T00:00:00.000,,,,,,
12889,12889,Los Angeles,Age Group,18-49,4408443.0,4408443.0,122.0,405346.0,119.0,3612816.0,129.0,4018162.0,390281.0,390281.0,390281.0,1885342.0,2022-08-31T00:00:00.000,,,,,,
13164,13164,Los Angeles,Age Group,18-49,4408443.0,4408443.0,80.0,405337.0,77.0,3613072.0,86.0,4018409.0,390034.0,390034.0,390034.0,1885665.0,2022-09-01T00:00:00.000,,,,,,
13288,13288,Los Angeles,Age Group,18-49,4408443.0,4408443.0,91.0,405336.0,76.0,3613272.0,98.0,4018608.0,389835.0,389835.0,389835.0,1885878.0,2022-09-02T00:00:00.000,,,,,,
13656,13656,Los Angeles,Age Group,18-49,4408443.0,4408443.0,14.0,405337.0,18.0,3613320.0,15.0,4018657.0,389786.0,389786.0,389786.0,1885939.0,2022-09-03T00:00:00.000,,,,,,
13698,13698,Los Angeles,Age Group,18-49,4408443.0,4408443.0,12.0,405346.0,3.0,3613327.0,12.0,4018673.0,389770.0,389770.0,389770.0,1885950.0,2022-09-04T00:00:00.000,,,,,,
13779,13779,Los Angeles,Age Group,18-49,4408443.0,4408443.0,1.0,405316.0,8.0,3613355.0,2.0,4018671.0,389772.0,389772.0,389772.0,1885975.0,2022-09-05T00:00:00.000,,,,,,
14150,14150,Los Angeles,Age Group,18-49,4408443.0,4408443.0,183.0,405327.0,235.0,3614017.0,192.0,4019344.0,389099.0,389099.0,389099.0,1886549.0,2022-09-06T00:00:00.000,,,,,,
14151,14151,Los Angeles,Age Group,18-49,4408443.0,4408443.0,112.0,405333.0,114.0,3614131.0,120.0,4019464.0,388979.0,388979.0,388979.0,1886585.0,2022-09-07T00:00:00.000,,,,,,
14479,14479,Los Angeles,Age Group,18-49,4408443.0,4408443.0,162.0,405290.0,172.0,3614493.0,169.0,4019783.0,388660.0,388660.0,388660.0,1886820.0,2022-09-08T00:00:00.000,,,,,,
14480,14480,Los Angeles,Age Group,18-49,4408443.0,4408443.0,61.0,405274.0,82.0,3614575.0,66.0,4019849.0,388594.0,388594.0,388594.0,1886854.0,2022-09-09T00:00:00.000,,,,,,
14856,14856,Los Angeles,Age Group,18-49,4408443.0,4408443.0,1.0,405269.0,2.0,3614470.0,1.0,4019739.0,388704.0,388704.0,388704.0,1886723.0,2022-09-10T00:00:00.000,,,,,,
15019,15019,Los Angeles,Age Group,18-49,4408443.0,4408443.0,0.0,405270.0,0.0,3614472.0,0.0,4019742.0,388701.0,388701.0,388701.0,1886724.0,2022-09-11T00:00:00.000,,,,,,
15555,15555,Los Angeles,Age Group,18-49,4408443.0,4408443.0,136.0,405187.0,135.0,3614931.0,142.0,4020118.0,388325.0,388325.0,388325.0,1887023.0,2022-09-12T00:00:00.000,,,,,,
15556,15556,Los Angeles,Age Group,18-49,4408443.0,4408443.0,73.0,405175.0,90.0,3615021.0,78.0,4020196.0,388247.0,388247.0,388247.0,1887043.0,2022-09-13T00:00:00.000,,,,,,
15668,15668,Los Angeles,Age Group,18-49,4408443.0,4408443.0,152.0,405129.0,147.0,3615437.0,161.0,4020566.0,387877.0,387877.0,387877.0,1887356.0,2022-09-14T00:00:00.000,,,,,,
15669,15669,Los Angeles,Age Group,18-49,4408443.0,4408443.0,87.0,405156.0,66.0,3615503.0,93.0,4020659.0,387784.0,387784.0,387784.0,1887379.0,2022-09-15T00:00:00.000,,,,,,
15787,15787,Los Angeles,Age Group,18-49,4408443.0,4408443.0,70.0,405155.0,62.0,3615778.0,73.0,4020933.0,387510.0,387510.0,387510.0,1887597.0,2022-09-16T00:00:00.000,,,,,,
16169,16169,Los Angeles,Age Group,18-49,4408443.0,4408443.0,16.0,405145.0,11.0,3615774.0,16.0,4020919.0,387524.0,387524.0,387524.0,1887524.0,2022-09-17T00:00:00.000,,,,,,
16191,16191,Los Angeles,Age Group,18-49,4408443.0,4408443.0,13.0,405136.0,10.0,3618387.0,13.0,4023523.0,384920.0,384920.0,384920.0,1887527.0,2022-09-18T00:00:00.000,,,,,,
16575,16575,Los Angeles,Age Group,18-49,4408443.0,4408443.0,73.0,405065.0,80.0,3615871.0,77.0,4020936.0,387507.0,387507.0,387507.0,1887542.0,2022-09-19T00:00:00.000,,,,,,
16961,16961,Los Angeles,Age Group,18-49,4408443.0,4408443.0,195.0,408253.0,51.0,3615866.0,196.0,4024119.0,384324.0,384324.0,384324.0,1887411.0,2022-09-20T00:00:00.000,,,,,,
17335,17335,Los Angeles,Age Group,18-49,4408443.0,4408443.0,217.0,408562.0,69.0,3616124.0,225.0,4024686.0,383757.0,383757.0,383757.0,1887572.0,2022-09-21T00:00:00.000,,,,,,
17591,17591,Los Angeles,Age Group,18-49,4408443.0,4408443.0,220.0,408911.0,64.0,3616392.0,221.0,4025303.0,383140.0,383140.0,383140.0,1887817.0,2022-09-22T00:00:00.000,,,,,,
17979,17979,Los Angeles,Age Group,18-49,4408443.0,4408443.0,582.0,409506.0,145.0,3616359.0,598.0,4025865.0,382578.0,382578.0,382578.0,1887798.0,2022-09-23T00:00:00.000,,,,,,
17980,17980,Los Angeles,Age Group,18-49,4408443.0,4408443.0,101.0,409582.0,26.0,3616385.0,102.0,4025967.0,382476.0,382476.0,382476.0,1887798.0,2022-09-24T00:00:00.000,,,,,,
18048,18048,Los Angeles,Age Group,18-49,4408443.0,4408443.0,65.0,409751.0,14.0,3616361.0,65.0,4026112.0,382331.0,382331.0,382331.0,1887796.0,2022-09-25T00:00:00.000,,,,,,
18375,18375,Los Angeles,Age Group,18-49,4408443.0,4408443.0,122.0,409925.0,37.0,3616513.0,126.0,4026438.0,382005.0,382005.0,382005.0,1887984.0,2022-09-26T00:00:00.000,,,,,,
18376,18376,Los Angeles,Age Group,18-49,4408443.0,4408443.0,158.0,410242.0,49.0,3616537.0,158.0,4026779.0,381664.0,381664.0,381664.0,1888039.0,2022-09-27T00:00:00.000,,,,,,
18769,18769,Los Angeles,Age Group,18-49,4408443.0,4408443.0,192.0,410458.0,74.0,3616592.0,195.0,4027050.0,381393.0,381393.0,381393.0,1888116.0,2022-09-28T00:00:00.000,,,,,,
18790,18790,Los Angeles,Age Group,18-49,4408443.0,4408443.0,248.0,410794.0,69.0,3616615.0,250.0,4027409.0,381034.0,381034.0,381034.0,1888189.0,2022-09-29T00:00:00.000,,,,,,
18920,18920,Los Angeles,Age Group,18-49,4408443.0,4408443.0,190.0,411029.0,60.0,3616669.0,191.0,4027698.0,380745.0,380745.0,380745.0,1888263.0,2022-09-30T00:00:00.000,,,,,,
19302,19302,Los Angeles,Age Group,18-49,4408443.0,4408443.0,57.0,411198.0,14.0,3616649.0,57.0,4027847.0,380596.0,380596.0,380596.0,1888218.0,2022-10-01T00:00:00.000,,,,,,
19435,19435,Los Angeles,Age Group,18-49,4408443.0,4408443.0,28.0,411411.0,3.0,3616566.0,28.0,4027977.0,380466.0,380466.0,380466.0,1888135.0,2022-10-02T00:00:00.000,,,,,,
19833,19833,Los Angeles,Age Group,18-49,4408443.0,4408443.0,163.0,411623.0,50.0,3616560.0,164.0,4028183.0,380260.0,380260.0,380260.0,1888177.0,2022-10-03T00:00:00.000,,,,,,
20233,20233,Los Angeles,Age Group,18-49,4408443.0,4408443.0,181.0,411882.0,53.0,3616632.0,183.0,4028514.0,379929.0,379929.0,379929.0,1888270.0,2022-10-04T00:00:00.000,,,,,,
20633,20633,Los Angeles,Age Group,18-49,4408443.0,4408443.0,196.0,412256.0,76.0,3616620.0,199.0,4028876.0,379567.0,379567.0,379567.0,1888252.0,2022-10-05T00:00:00.000,,,,,,
20827,20827,Los Angeles,Age Group,18-49,4408443.0,4408443.0,202.0,412562.0,48.0,3616631.0,202.0,4029193.0,379250.0,379250.0,379250.0,1888313.0,2022-10-06T00:00:00.000,,,,,,
20964,20964,Los Angeles,Age Group,18-49,4408443.0,4408443.0,189.0,412886.0,51.0,3616644.0,190.0,4029530.0,378913.0,378913.0,378913.0,1888370.0,2022-10-07T00:00:00.000,,,,,,
21287,21287,Los Angeles,Age Group,18-49,4408443.0,4408443.0,208.0,413264.0,41.0,3616409.0,211.0,4029673.0,378770.0,378770.0,378770.0,1888227.0,2022-10-08T00:00:00.000,,,,,,
21288,21288,Los Angeles,Age Group,18-49,4408443.0,4408443.0,53.0,413312.0,5.0,3616414.0,53.0,4029726.0,378717.0,378717.0,378717.0,1888227.0,2022-10-09T00:00:00.000,,,,,,
21443,21443,Los Angeles,Age Group,18-49,4408443.0,4408443.0,149.0,413485.0,45.0,3616442.0,152.0,4029927.0,378516.0,378516.0,378516.0,1888316.0,2022-10-10T00:00:00.000,,,,,,
21775,21775,Los Angeles,Age Group,18-49,4408443.0,4408443.0,153.0,413830.0,42.0,3616477.0,158.0,4030307.0,378136.0,378136.0,378136.0,1888410.0,2022-10-11T00:00:00.000,,,,,,
22074,22074,Los Angeles,Age Group,18-49,4408443.0,4408443.0,192.0,414095.0,59.0,3616469.0,192.0,4030564.0,377879.0,377879.0,377879.0,1888422.0,2022-10-12T00:00:00.000,,,,,,
22293,22293,Los Angeles,Age Group,18-49,4408443.0,4408443.0,181.0,414360.0,56.0,3616436.0,184.0,4030796.0,377647.0,377647.0,377647.0,1888461.0,2022-10-13T00:00:00.000,,,,,,
22723,22723,Los Angeles,Age Group,18-49,4408443.0,4408443.0,200.0,414683.0,71.0,3616533.0,200.0,4031216.0,377227.0,377227.0,377227.0,1888620.0,2022-10-14T00:00:00.000,,,,,,
22724,22724,Los Angeles,Age Group,18-49,4408443.0,4408443.0,69.0,414736.0,16.0,3616549.0,69.0,4031285.0,377158.0,377158.0,377158.0,1888620.0,2022-10-15T00:00:00.000,,,,,,
23191,23191,Los Angeles,Age Group,18-49,4408443.0,4408443.0,41.0,415142.0,6.0,3616335.0,41.0,4031477.0,376966.0,376966.0,376966.0,1888619.0,2022-10-16T00:00:00.000,,,,,,
23192,23192,Los Angeles,Age Group,18-49,4408443.0,4408443.0,147.0,415229.0,62.0,3616397.0,149.0,4031626.0,376817.0,376817.0,376817.0,1888619.0,2022-10-17T00:00:00.000,,,,,,
34136,34136,Los Angeles,Age Group,18-49,4363367.0,,828.0,432128.0,1175.0,2879834.0,913.0,3311962.0,1051405.0,1051405.0,,,2021-08-29T00:00:00.000,,,,,,
34137,34137,Los Angeles,Age Group,18-49,4363367.0,,4128.0,432390.0,5416.0,2878659.0,4470.0,3311049.0,1052318.0,1052318.0,,,2021-08-28T00:00:00.000,,,,,,
34138,34138,Los Angeles,Age Group,18-49,4363367.0,,6774.0,433336.0,8004.0,2873243.0,7251.0,3306579.0,1056788.0,1056788.0,,,2021-08-27T00:00:00.000,,,,,,
34139,34139,Los Angeles,Age Group,18-49,4363367.0,,6022.0,434089.0,6775.0,2865239.0,6594.0,3299328.0,1064039.0,1064039.0,,,2021-08-26T00:00:00.000,,,,,,
34140,34140,Los Angeles,Age Group,18-49,4363367.0,,6104.0,434270.0,6492.0,2858464.0,6542.0,3292734.0,1070633.0,1070633.0,,,2021-08-25T00:00:00.000,,,,,,
34141,34141,Los Angeles,Age Group,18-49,4363367.0,,6480.0,434220.0,6869.0,2851972.0,7033.0,3286192.0,1077175.0,1077175.0,,,2021-08-24T00:00:00.000,,,,,,
34142,34142,Los Angeles,Age Group,18-49,4363367.0,,6886.0,434056.0,6852.0,2845103.0,7421.0,3279159.0,1084208.0,1084208.0,,,2021-08-23T00:00:00.000,,,,,,
34143,34143,Los Angeles,Age Group,18-49,4363367.0,,2929.0,433487.0,2822.0,2838251.0,3105.0,3271738.0,1091629.0,1091629.0,,,2021-08-22T00:00:00.000,,,,,,
34144,34144,Los Angeles,Age Group,18-49,4363367.0,,4740.0,433204.0,5016.0,2835429.0,5137.0,3268633.0,1094734.0,1094734.0,,,2021-08-21T00:00:00.000,,,,,,
34145,34145,Los Angeles,Age Group,18-49,4363367.0,,7344.0,433083.0,7637.0,2830413.0,7918.0,3263496.0,1099871.0,1099871.0,,,2021-08-20T00:00:00.000,,,,,,
34146,34146,Los Angeles,Age Group,18-49,4363367.0,,6542.0,432802.0,6297.0,2822776.0,7213.0,3255578.0,1107789.0,1107789.0,,,2021-08-19T00:00:00.000,,,,,,
34147,34147,Los Angeles,Age Group,18-49,4363367.0,,6656.0,431886.0,6499.0,2816479.0,7222.0,3248365.0,1115002.0,1115002.0,,,2021-08-18T00:00:00.000,,,,,,
34148,34148,Los Angeles,Age Group,18-49,4363367.0,,6972.0,431163.0,6335.0,2809980.0,7580.0,3241143.0,1122224.0,1122224.0,,,2021-08-17T00:00:00.000,,,,,,
34149,34149,Los Angeles,Age Group,18-49,4363367.0,,7361.0,429918.0,6026.0,2803645.0,7933.0,3233563.0,1129804.0,1129804.0,,,2021-08-16T00:00:00.000,,,,,,
34150,34150,Los Angeles,Age Group,18-49,4363367.0,,2873.0,428011.0,2237.0,2797619.0,2999.0,3225630.0,1137737.0,1137737.0,,,2021-08-15T00:00:00.000,,,,,,
